"funded_per_faculty_x","Area","Productivity_x","ProductivityWithDeptCollabs_x","ProductivityWithoutDeptCollabs_x","YearGroupSize_x","Title_x","uniform_percentile_x","UpwardMove","WindowedGroupSize_x","WindowedGroupSize4_x","Gender","Productivity_y","ProductivityWithDeptCollabs_y","ProductivityWithoutDeptCollabs_y","YearGroupSize_y","WindowedGroupSize_y","WindowedGroupSize4_y","PersonId"
2.47058823529412,"Agriculture",0,0,0,0,"Professor",0.420560747663551,0,3,3,"Male",2.5,0,2.5,1,1,1,"e3d535f9944b2d165900301058800cf8"
0.340909090909091,"Biological Sciences",2,1,1,2,"Professor",0.169811320754717,0,7,7,"Male",1.5,0.5,1,1.5,2.5,2.5,"1b50aef1ddd7a128c7c265389370cb7c"
0.333333333333333,"Computational Sciences",0,0,0,0,"Assistant Professor",0.756756756756757,0,1,1,"Male",3,3,0,9,12,12,"17acbf484279a67a84a8e9ff219de6bb"
1.34,"Computational Sciences",9.5,9.5,0,6.5,"Associate Professor",0.581081081081081,0,7,7.5,"Male",3.5,2,1.5,4,5,6,"66e463dd3cf779d841e5bde2c3e9e8b7"
5.27272727272727,"Physical Sciences",2,0,2,1,"Assistant Professor",0.844660194174757,0,1,1,"Male",1,0,1,1,1,1.5,"20a0f27bc0ebc07ad2a4fcc6d045c3cc"
1.57894736842105,"Engineering",1,0,1,1,"Professor",0.844660194174757,0,1,1,"Male",0.5,0,0.5,0.5,1,1,"4252ea80faa3731b52d9b2e894eac68c"
0.903846153846154,"Biological Sciences",1,1,0,3,"Assistant Professor",0.664150943396226,0,4,4,"Male",0.5,0,0.5,0.5,2,2,"525a96124241b86cf3bb5b2a0906942b"
3.04225352112676,"Engineering",5,4,1,3,"Associate Professor",0.859223300970874,0,4,4,"Male",1,0,1,0.5,1,1,"393f66e5e2eb0403d8e809cedc66faa0"
3.35,"Computational Sciences",4,2,2,6,"Assistant Professor",0.837837837837838,0,7,7,"Unknown",3,2.5,0.5,7.5,7.5,7.5,"1d4259b6cf473ba3cc5f2483b4078215"
0.153846153846154,"Biological Sciences",3,2,1,3,"Associate Professor",0.686792452830189,1,3,3,"Male",1,0,1,1,2,2,"caecf98a10f145c07c88385d38bf5978"
0.518987341772152,"Engineering",0,0,0,0,"Professor",0.470873786407767,0,1,1,"Unknown",3,2,1,3,3.5,3.5,"7e588108df4f14abea4efe10ca41186c"
0.243243243243243,"Earth Sciences",1,1,0,2,"Associate Professor",0.8125,1,2,2,"Female",2.5,0.5,2,3,6,6,"f5e56239423ab894857a184900a18589"
0.269230769230769,"Engineering",7,5,2,4,"Assistant Professor",0.422330097087379,1,5,5,"Male",8.5,7,1.5,6,13,13.5,"ba5eb9590ba9c99e2d58a917afd52208"
7.35,"Computational Sciences",2,2,0,3,"Professor",0.81981981981982,0,4,4,"Male",4,3.5,0.5,4,8.5,9,"754f215f32429b1efd7d4dfecf339ef6"
16.6153846153846,"Computational Sciences",3,3,0,6,"Assistant Professor",0.941441441441442,0,9,9,"Unknown",6,4.5,1.5,7.5,9.5,9.5,"b378285a208ef1814bef96538adda20d"
1.87640449438202,"Physical Sciences",8,4,4,4,"Professor",0.888349514563107,1,7.5,7.5,"Unknown",0,0,0,0,0,0,"dd7afc019a705b5858c5e16ef1114fbb"
2.09090909090909,"Psychological Sciences",4,2,2,4,"Professor",0.277992277992278,0,6,6,"Male",4.5,3,1.5,4,6,6,"896de0eda7f0a0f11f87d35c3610d90c"
0.442748091603054,"Engineering",1.5,1,0.5,2,"Professor",0.281553398058252,1,5.5,6,"Male",2,2,0,6,9,9,"16c586198238da3af17f651a0a6528de"
7.375,"Agriculture",1,1,0,5,"Professor",0.775700934579439,0,11,11,"Unknown",0,0,0,0,0,0,"d6ef23cb936c934772f704805d9b1d56"
0.555555555555556,"Earth Sciences",0,0,0,0,"Professor",0.295454545454546,0,4,4,"Unknown",1.5,0.5,1,1.5,2,2,"9e580d7d7d8686c0374bc36cb588b926"
1.04878048780488,"Biological Sciences",1,0,1,1,"Professor",0.815094339622642,0,1,1,"Male",1,0,1,0.5,1,1,"f882239f92d71c8113d5be76dbb72b69"
2.47058823529412,"Agriculture",0,0,0,0,"Professor",0.420560747663551,1,2,2,"Unknown",0,0,0,0,0.5,1,"692dfc26be0e63ed41d82dda0a6010c4"
0.485714285714286,"Psychological Sciences",6,3,3,5,"Associate Professor",0.521235521235521,1,5.5,5.5,"Female",7.5,3.5,4,4.5,7.5,8,"aba260070d6f91a56ef79c9473ab6919"
1.58333333333333,"Physical Sciences",4,2,2,2,"Assistant Professor",0.223300970873786,1,6,6,"Male",1,1,0,2.5,3,3,"090b9457203cb7f2c69606850fd55205"
0.7,"Psychological Sciences",8,7,1,10,"Professor",0.884169884169884,1,15,15,"Female",9.5,6,3.5,7.5,12,12,"330eca4f6d9f9f11127ae14c87a3723e"
0,"Earth Sciences",6,3,3,2.5,"Assistant Professor",0.636363636363636,1,3,3,"Female",4,1,3,2,2.5,2.5,"47c315aeff11d20bf2f9f7e608b21edd"
2.30357142857143,"Medical Sciences",0,0,0,0,"Assistant Professor",0.541935483870968,0,1,1,"Female",0,0,0,0,0,0,"de2922979fdba7d1fe884da74f753bb4"
1.08333333333333,"Biological Sciences",0,0,0,0,"Assistant Professor",0.39622641509434,0,2,2,"Male",0.5,0,0.5,0.5,1,1,"72593f2b06316f0f94474404c37e44d3"
1.82096069868996,"Engineering",1,0.5,0.5,1,"Professor",0.922330097087379,1,2,2,"Male",0,0,0,0,0,0,"f46223b2a3d407a9963ba611ed262bd5"
0.246153846153846,"Psychological Sciences",0,0,0,0,"Associate Professor",0.864864864864865,1,3,3,"Female",0,0,0,0,0.5,1,"31fc989e1d58bd10f9862bb9f3d3f6d9"
2.10714285714286,"Medical Sciences",6,2,4,3,"Professor",0.541935483870968,0,10,10,"Male",1,1,0,2.5,5,5,"2e1e38e67b5b8059375fc635e00b2ed4"
0.69620253164557,"Chemical Sciences",1,1,0,4,"Associate Professor",0.704918032786885,1,7,7,"Female",2,2,0,3.5,10.5,12.5,"d3f6a25e07831ffe917ea2318f07d294"
0.567567567567568,"Health",0,0,0,0,"Assistant Professor",0.930232558139535,0,0,0,"Male",0.5,0.5,0,3,6,6,"0a99bc7f4ad128f25accdcda685f34b9"
2.72277227722772,"Engineering",2,2,0,3,"Associate Professor",0.95631067961165,1,6,7,"Male",0,0,0,0,0,0,"fca5fbe505e4a51efb6d1feb15465007"
0.0620689655172414,"Health",3,0,3,1,"Professor",0.558139534883721,1,1,1,"Male",2.5,0,2.5,1,1,1,"58d816df22892ba88d7fe81cc1cfecd5"
0.531007751937985,"Engineering",2,0,2,1,"Associate Professor",0.966019417475728,1,2,2,"Unknown",4,1.5,2.5,3,4,4,"f615305a8562d73d86dcc376fad6441e"
0.615384615384615,"Health",0,0,0,0,"Professor",0.595348837209302,0,1,1,"Male",0.5,0.5,0,1.5,4,4,"2f48516fcd5930844a5668de5147f6e4"
0.474358974358974,"Health",2,1,1,1.5,"Professor",0.130232558139535,1,2,2,"Female",3.5,3,0.5,3.5,5,5,"c3a39e9f25497dff26b913f9fdd329ef"
0.474358974358974,"Health",3,2,1,3,"Professor",0.130232558139535,1,3,3,"Male",2.5,2.5,0,2.5,5,5,"48f51fb1bab7e63b103e9206a70a6caf"
0.234042553191489,"Biological Sciences",0,0,0,0,"Associate Professor",0.743396226415094,1,2,2,"Female",0,0,0,0,1,2,"6ceeba63c17b4f2f705fa8ed1c220513"
0.234042553191489,"Biological Sciences",3,0,3,1,"Professor",0.743396226415094,1,5,5,"Unknown",3,2.5,0.5,3.5,7,7,"c41b134a3c2f086b2318dec39c0c8ab0"
4.36363636363636,"Psychological Sciences",0,0,0,0,"Professor",0.397683397683398,0,6.5,8,"Male",2.5,1,1.5,4,4,4,"8feb236f6a0cf3639025a0c0fe7e1391"
1.17241379310345,"Biological Sciences",0,0,0,0,"Professor",0.867924528301887,0,1,1,"Unknown",0,0,0,0,0,0,"f7a8a02ee87f4d97546140ec769a6a43"
2.65693430656934,"Agriculture",0.5,0,0.5,0.5,"Associate Professor",0.738317757009346,1,2,3,"Male",0,0,0,0,0,0,"d1dce8c9c31a5b7602e95e2251affb02"
0.25,"Biological Sciences",3,3,0,3.5,"Associate Professor",0.735849056603774,1,7,8,"Male",2.5,2,0.5,3,4.5,4.5,"084b63bdf6a72ab2bc55584f4ad32a16"
2.06666666666667,"Psychological Sciences",5,2,3,3,"Associate Professor",0.907335907335907,0,3,3,"Male",5.5,2.5,3,5,6.5,7,"1489f1dd6b5885a61cb54ea4308423b8"
2.04225352112676,"Biological Sciences",2,2,0,3,"Professor",0.864150943396226,0,5,5,"Unknown",0,0,0,0,0,0,"6c7529e008a02cc8e47cd5ce84cbf353"
0.0135135135135135,"Health",5,5,0,5,"Associate Professor",0.223255813953488,1,7,7,"Male",9,3,6,4,5,5,"af2c15be7f3481ac27fd3a865955a426"
0.0125,"Health",17,14.5,2.5,16.5,"Professor",0.516279069767442,1,20.5,20.5,"Male",8.5,7.5,1,9.5,13,13,"dcfa5cec41483732cdca5ed429b9ce51"
0.736842105263158,"Biological Sciences",0,0,0,0,"Assistant Professor",0.0981132075471698,0,1,1,"Male",0.5,0.5,0,1,3,3,"1c5b20fc23c8884476d3be7639a2fa80"
0.0441176470588235,"Medical Sciences",3.33333333333333,2.66666666666667,0.666666666666667,4,"Associate Professor",0.316129032258064,1,7.33333333333333,8,"Unknown",0,0,0,0,0,0,"cb151c64f1f5f1530d50fe0f7e6d770a"
11.7142857142857,"Computational Sciences",1,1,0,2,"Assistant Professor",0.972972972972973,0,8,8,"Male",4.5,4,0.5,4.5,7,7.5,"fe1aa782ccef3540abdd89bd26101443"
1.8695652173913,"Computational Sciences",4.33333333333333,4,0.333333333333333,4.66666666666667,"Assistant Professor",0.621621621621622,0,12.6666666666667,16,"Male",11,11,0,7.5,12.5,13,"1a30983bd19b0a79b97ae60bacf6039a"
0.0666666666666667,"Health",2,1,1,1.5,"Associate Professor",0.558139534883721,0,5,5,"Female",2.5,0.5,2,1.5,1.5,1.5,"408d794c2bfb9a7fcf45fb81ac7c2367"
2.41666666666667,"Engineering",2,2,0,9,"Associate Professor",0.946601941747573,0,12,12,"Female",0,0,0,0,0,0,"2655060ec8337b52e351fd724e884d82"
3.33333333333333,"Biological Sciences",0,0,0,0,"Assistant Professor",0.981132075471698,0,0,0,"Male",4.5,3.5,1,8.5,19.5,20,"aedc670d3b72c808c018cc89c380b65c"
0.136363636363636,"Psychological Sciences",0,0,0,0,"Assistant Professor",0.71042471042471,1,0,0,"Female",2,1,1,4.5,5,5,"050a7f6ca7c697e98295e840dbcaea61"
3.89090909090909,"Agriculture",0,0,0,0,"Assistant Professor",0.728971962616822,0,0,0,"Female",1,0,1,1,1,1,"183667bcd01c03dfc2c7f028c612ebe6"
0,"Health",0,0,0,0,"Associate Professor",0.544186046511628,1,0,0,"Unknown",6,2.5,3.5,4.5,7,7.5,"ede7a88879debd13bf70c4bbb4755c90"
1.8,"Computational Sciences",0,0,0,0,"Associate Professor",0.828828828828829,1,0,3,"Male",2.5,0.5,2,1.5,3,3,"3b180fd111a1ce811419962c15d8a499"
3.89090909090909,"Agriculture",0,0,0,0,"Professor",0.728971962616822,0,0,0,"Male",1.5,0.5,1,1.5,3,3,"63a8bd9389d58cd872e3cb63b802a486"
11.5714285714286,"Psychological Sciences",1,1,0,4,"Professor",0.787644787644788,0,8,8,"Unknown",4.5,2.5,2,4.5,10,10.5,"721f6b9090b5cc69b24d062dd56b481e"
0.469387755102041,"Engineering",0,0,0,0,"Associate Professor",0.58252427184466,0,1,1,"Unknown",0,0,0,0,0,0,"0e7ae40df6359097d1f6cfe2a744b70d"
5.875,"Engineering",11.5,7.5,4,9,"Professor",0.631067961165049,0,14.5,15.5,"Male",3.5,3,0.5,6,8,8,"032564402d3b4f47d6d1dd2f4d5e1def"
0.52112676056338,"Psychological Sciences",1,0,1,1,"Associate Professor",0.521235521235521,0,1,1,"Male",1,0.5,0.5,2,2,2,"8e10cb5a1cae3e7be042460c4ced0ca0"
0.165354330708661,"Medical Sciences",1,1,0,2,"Assistant Professor",0.587096774193548,1,2,2,"Male",1,1,0,6,11.5,11.5,"496b4d03db22f7afcf8129efe5eebc5b"
1.17241379310345,"Biological Sciences",2,0.666666666666667,1.33333333333333,3,"Professor",0.867924528301887,0,4.33333333333333,5.33333333333333,"Male",1.5,1,0.5,2.5,3,3,"5b63ee2c576cb08f151b654a2c45de9a"
0.300699300699301,"Health",1,0,1,1,"Associate Professor",0.576744186046512,0,3,3,"Female",4.5,1,3.5,2.5,2.5,2.5,"a37fab4d7eaf88172312e0dc7bbece94"
0.203389830508475,"Health",1.66666666666667,1,0.666666666666667,2,"Professor",0.711627906976744,0,5.33333333333333,5.66666666666667,"Male",1,0,1,1,3,3,"472ee1b8ff3ae251255c7c01811eabe8"
0.14018691588785,"Health",3,2,1,6,"Assistant Professor",0.734883720930233,1,12,12,"Unknown",1.5,0.5,1,1.5,2.5,3,"ea58af76fb3d988fd73a157bb9177df2"
1.85714285714286,"Biological Sciences",0,0,0,0,"Professor",0.162264150943396,0,0,0,"Female",0,0,0,0,0,0,"7241f64fba8cd86b0e5a11191d5fcaa2"
0.136363636363636,"Psychological Sciences",0,0,0,0,"Professor",0.71042471042471,1,0,0,"Male",0.5,0,0.5,0.5,1,1,"6a0f72cd3715d6787e54b73cd5df5338"
0.659663865546218,"Engineering",3,1.5,1.5,3,"Associate Professor",0.966019417475728,1,5,6,"Male",3.5,0.5,3,1.5,4,4,"291875d5aad8e05ba556f38b40aba09c"
0.234042553191489,"Biological Sciences",1.5,0.5,1,1.5,"Professor",0.743396226415094,1,1.5,1.5,"Male",1,0.5,0.5,2.5,5,5,"45384f5b825675159e6b68c5a0110eb4"
0.136363636363636,"Psychological Sciences",0,0,0,0,"Associate Professor",0.71042471042471,1,3,3,"Unknown",1.5,1,0.5,2.5,3,3,"af93a1d0c3ea207af55ff6e79a05f2f0"
0.147727272727273,"Biological Sciences",0,0,0,0,"Associate Professor",0.218867924528302,0,4,4,"Unknown",7,1,6,2,4,4,"a4f462963d08d151edbf1f5f69ed2380"
2.11111111111111,"Chemical Sciences",14,14,0,21.5,"Associate Professor",0.819672131147541,1,27,27,"Male",9.5,6.5,3,14.5,28.5,29,"ef7dd15269be767da68c9bb02aa7f244"
1.91266375545852,"Engineering",2,2,0,2,"Associate Professor",0.922330097087379,0,4,4,"Male",1,0,1,0.5,1,1,"9dd5fc6b517dc63baeb91fa9db5ea2ad"
0.700534759358289,"Engineering",4,3,1,4,"Professor",0.645631067961165,0,4,4,"Unknown",1.5,1,0.5,2.5,4,4,"d37f8dcedb440b378b3adcc1979c22f2"
1.21428571428571,"Chemical Sciences",3.33333333333333,0.666666666666667,2.66666666666667,2.66666666666667,"Professor",0.848360655737705,1,4.66666666666667,5.33333333333333,"Female",6,5,1,6.5,7.5,7.5,"507ab6c71187f7e159433a0cc1109567"
0.256637168141593,"Medical Sciences",2,2,0,6,"Assistant Professor",0.6,1,6,6,"Female",0.5,0.5,0,1,2,2.5,"c78b46c3b77299ab44953844c5f4e32f"
4.4,"Psychological Sciences",2.66666666666667,1.33333333333333,1.33333333333333,3.66666666666667,"Associate Professor",0.965250965250965,0,9,10.6666666666667,"Male",3,0,3,1,1,1,"e468ea8657da1224f35a4df2921bf5d8"
0.485436893203884,"Medical Sciences",0,0,0,0,"Professor",0.92258064516129,1,10,10,"Male",0.5,0.5,0,1,3,3,"234c1ad9197ad3427ad2c17ea7100bff"
4.08695652173913,"Computational Sciences",2.5,2.5,0,4.5,"Assistant Professor",0.887387387387387,1,6.5,7.5,"Female",1,0.5,0.5,1,2,2,"b89a9c690debef094aa28ee8283f9a6e"
5.34782608695652,"Physical Sciences",0,0,0,0,"Professor",0.781553398058252,1,1,2,"Male",0,0,0,0,0,0,"70911116b45887526c536da9319ed77d"
0.0364963503649635,"Biological Sciences",1.5,0.5,1,1.5,"Associate Professor",0.422641509433962,1,3.5,5.5,"Male",1,0,1,1,1,1,"753a688ea0f0fe281251d8ac3962e18c"
1.44,"Computational Sciences",4,3,1,2,"Professor",0.855855855855856,1,5,5,"Male",0.5,0,0.5,0.5,2,2,"071184282080bf9a6c62dd5638d1e346"
0.842696629213483,"Medical Sciences",8,7,1,11,"Assistant Professor",0.374193548387097,0,11,11,"Male",1.5,0,1.5,1,1,3.5,"59ba0b0d548371640b4684f0c137b6bb"
0,"Health",1,1,0,2,"Professor",0.269767441860465,1,5,5,"Female",2.5,1.5,1,4,4,4,"543c46d8fcd05984599897a4a51bb3b2"
0.372093023255814,"Health",1,1,0,2,"Assistant Professor",0.237209302325581,0,2,2,"Female",8,7,1,7.5,8,8,"85bfc73b1eb69012aaf0d72b32d8fdf6"
1.38888888888889,"Medical Sciences",4,4,0,9,"Assistant Professor",0.735483870967742,0,9,9,"Male",3,2,1,4.5,5,5,"a3c3e25905950f23ff03e9436ea00152"
0.314606741573034,"Engineering",0,0,0,0,"Professor",0.703883495145631,1,2,2,"Female",0.5,0,0.5,0.5,1,1,"fd53428e67e2a4f15a41cdbbb12f5294"
1.02255639097744,"Health",0,0,0,0,"Associate Professor",0.823255813953488,0,0,0,"Male",0,0,0,0,0,0,"3b3f41c17f41b2e07cbf84ac0e66a572"
0.59375,"Engineering",1,1,0,1.5,"Associate Professor",0.597087378640777,1,3.5,4,"Female",2.5,0,2.5,1,1,1,"aad1f334bcc9e814b94e64ddd87efc01"
5.11111111111111,"Engineering",0,0,0,0,"Professor",0.902912621359223,0,0,0,"Female",0,0,0,0,0.5,1,"6136c16eb5f3f29f06ed44dd9c949be3"
0.0275862068965517,"Engineering",3,3,0,4,"Assistant Professor",0.689320388349515,1,6,6,"Male",0,0,0,0,0,0,"6e71b3435231fcd86dd71f6d5d52ce6f"
0.125628140703518,"Biological Sciences",2,2,0,5,"Professor",0.958490566037736,0,7.5,7.5,"Female",1.5,1.5,0,2.5,3,3,"99dc36be7c517748d71d3f96b47c9d02"
2.625,"Psychological Sciences",0,0,0,0,"Professor",0.648648648648649,1,0,0,"Unknown",0,0,0,0,0,0.5,"52bf23b58b92a69af67816874c3bb1fc"
0,"Health",0.5,0.5,0,1.5,"Associate Professor",0.544186046511628,1,2.5,2.5,"Male",1,1,0,3,6,6,"ed723572783d9d61eb0d91004d45be20"
0.987841945288754,"Agriculture",0,0,0,0,"Professor",0.429906542056075,1,0.5,1,"Male",0,0,0,0,0,0,"1969a2760ed25471b7662f25d04d8ed3"
1.17241379310345,"Biological Sciences",3,2,1,2,"Associate Professor",0.867924528301887,1,6,6,"Unknown",2.5,2,0.5,3.5,6,6.5,"e00fe2f0087a56103ea123b3cc611c46"
0,"Health",0,0,0,0,"Assistant Professor",0.367441860465116,1,0.5,1,"Female",0.5,0,0.5,0.5,0.5,0.5,"15ad3513b7c432f93a7d894c0d6d5835"
0.233333333333333,"Health",1,0,1,0.5,"Assistant Professor",0.976744186046512,1,1,1,"Unknown",1.5,0,1.5,1,1,1,"6019b0dd1863413762e7bb49bfa64f43"
0.0163934426229508,"Health",0,0,0,0,"Assistant Professor",0.683720930232558,0,0,0,"Unknown",0.5,0,0.5,0.5,1,1,"fb4c7778b3b9df16e00fd6c347ba091d"
0.197916666666667,"Health",2,0,2,0.5,"Professor",0.734883720930233,0,1,1,"Female",1.5,0,1.5,1,1,1,"2e0d2834164d72d8ab4d25e7aa8398dd"
0.584699453551913,"Biological Sciences",4,0,4,1,"Associate Professor",0.977358490566038,1,1,1,"Female",2.5,1,1.5,2.5,2.5,2.5,"759998fb78c4e40c8d0a52676c039a17"
0.169014084507042,"Biological Sciences",2.33333333333333,2.33333333333333,0,4.66666666666667,"Assistant Professor",0.226415094339623,1,10,10,"Female",0,0,0,0,0,0,"081d59e9791cdaa16405f1e563793341"
0.398648648648649,"Biological Sciences",3,2.66666666666667,0.333333333333333,5.33333333333333,"Professor",0.841509433962264,1,9.33333333333333,10.6666666666667,"Male",0,0,0,0,0,0,"726a26e79bfbcde8000759ed514827d3"
0.430555555555556,"Health",1,0,1,0.5,"Associate Professor",0.720930232558139,1,3.5,6,"Female",0,0,0,0,0,0,"d1e4a8de12b0ed4480450a8c059405dc"
0.247191011235955,"Biological Sciences",1,0.5,0.5,1,"Assistant Professor",0.747169811320755,0,1.5,1.5,"Female",2,1,1,3.5,6.5,7.5,"09a720e24b20b5c5b7a6f2f81d0f7f19"
0.126262626262626,"Biological Sciences",1,0,1,1,"Professor",0.958490566037736,1,2,2,"Male",1,0,1,1,1,1,"8b82bd2e788d7f3150a1db0bad1181a7"
0.717241379310345,"Biological Sciences",2,0.666666666666667,1.33333333333333,1.66666666666667,"Assistant Professor",0.830188679245283,0,2.33333333333333,2.33333333333333,"Female",1.5,1.5,0,4,5.5,5.5,"f7211aec9abbf98e8bf1b2f04242f992"
3.6,"Engineering",1,0.5,0.5,1,"Assistant Professor",0.820388349514563,0,1.5,1.5,"Unknown",1.5,1,0.5,2,2,2,"9d418fa59f07a12665bcbcd6b10be422"
0.404761904761905,"Computational Sciences",14.5,10,4.5,6.5,"Assistant Professor",0.666666666666667,1,9,10.5,"Unknown",15,4.5,10.5,11,20,20,"0694951be62ef768fc8964d0245e7371"
9.29411764705882,"Engineering",5,4,1,9,"Assistant Professor",0.898058252427185,0,10,10,"Female",1,1,0,3,9.5,10,"56a1b05da524489dcb9e950b40371dee"
0.311320754716981,"Engineering",3.5,1.5,2,3.5,"Associate Professor",0.601941747572815,1,7,7,"Male",5,1.5,3.5,3,4,4,"84139b076713745a94da5397ac817f13"
0.300699300699301,"Health",6.66666666666667,2.66666666666667,4,6.66666666666667,"Associate Professor",0.576744186046512,1,9,9.33333333333333,"Male",0,0,0,0,0,0,"2e96c44108575ec34170dbee6a940577"
0.0769230769230769,"Psychological Sciences",1,0.5,0.5,1.5,"Assistant Professor",0.552123552123552,1,1.5,1.5,"Male",0,0,0,0,0,0,"d29f36f7f67a18812346183c73aeac46"
0.100456621004566,"Biological Sciences",7,6,1,12,"Professor",0.766037735849057,0,39,39,"Female",0,0,0,0,0,0,"0a1cabf15a6e42bc1a95bf7493ae809d"
0.233160621761658,"Agriculture",0.666666666666667,0.666666666666667,0,2,"Professor",0.299065420560748,1,6,6,"Male",2,0,2,1,1,1,"f76a5dd7088ee33731999ba0651da449"
0.439024390243902,"Architecture, Design, Planning",2,1,1,3,"Associate Professor",0.98019801980198,1,3,3,"Unknown",1.5,0,1.5,1,2.5,3,"8979ca57d2e7c49691775636a7f0bd60"
2.51851851851852,"Computational Sciences",1,0,1,0.666666666666667,"Associate Professor",0.864864864864865,1,1.33333333333333,1.66666666666667,"Male",1,0,1,0.5,1,1,"f7c9ce90c7d0b5bdd41654e0832351bc"
2.51851851851852,"Computational Sciences",0,0,0,0,"Assistant Professor",0.864864864864865,1,1,1,"Male",0.5,0.5,0,1,1,1,"b4612dc2e3fc16b9f6f061a54272cc5b"
0.00591715976331361,"Biological Sciences",3.5,2.5,1,7,"Professor",0.671698113207547,1,13.5,13.5,"Male",0,0,0,0,0,0,"ee863884579c7af96a908433693afe98"
1.02255639097744,"Health",0,0,0,0,"Assistant Professor",0.823255813953488,0,0,0,"Unknown",1,0.5,0.5,1,1.5,1.5,"fec37b2f2e62c939af1a996be6e56696"
19.6153846153846,"Computational Sciences",10,9,1,9,"Professor",0.941441441441442,0,18,18,"Unknown",6,2.5,3.5,3.5,4.5,4.5,"33a7b9b697524c3b24c9d6519e8b0992"
0,"Health",0,0,0,0,"Associate Professor",0.544186046511628,1,0,0,"Female",4,0.5,3.5,1.5,8.5,8.5,"956684866e89bc3d7e1f6dc08b01c633"
0.100456621004566,"Biological Sciences",5,3,2,5,"Professor",0.766037735849057,0,13,13,"Male",1.5,0.5,1,1.5,1.5,1.5,"099cb9f9a69ed488527daa5d3132cfde"
0.717241379310345,"Biological Sciences",3,1,2,3,"Associate Professor",0.830188679245283,0,4,4.5,"Unknown",3.5,2.5,1,5.5,7.5,7.5,"ca6f801fb1515f478bb3ba1eeae680af"
1.64444444444444,"Chemical Sciences",3,3,0,3,"Assistant Professor",0.889344262295082,1,3,3,"Unknown",0.5,0,0.5,0.5,0.5,0.5,"a0d51106a6ef9931f9dce0ed8d69c726"
0.536585365853659,"Computational Sciences",0,0,0,0,"Professor",0.382882882882883,1,0,0,"Unknown",3.5,2,1.5,3.5,8.5,8.5,"7040807f96ce83e02613113f809fa781"
0,"Health",0,0,0,0,"Associate Professor",0.325581395348837,1,4,4,"Unknown",3,2.5,0.5,5.5,6.5,6.5,"e0f36bf1929680c71cced1538846891c"
3.66666666666667,"Computational Sciences",0.5,0.5,0,1,"Professor",0.369369369369369,0,2,2,"Female",0,0,0,0,0,0,"02ee04167d8fec1bf2d3b1a23bd5667c"
7.29166666666667,"Physical Sciences",4,2,2,5,"Professor",0.893203883495146,0,10,10,"Unknown",1.5,1.5,0,3.5,3.5,3.5,"8aec4769eedf74d3d9502d17d27e44e6"
0.55,"Engineering",0,0,0,0,"Professor",0.470873786407767,1,0,0,"Unknown",4,1,3,3,5,5,"562e8473b9290e06f60e70b3860a8049"
0.15625,"Architecture, Design, Planning",0.5,0.5,0,1.5,"Associate Professor",0.841584158415842,0,2,2,"Female",0,0,0,0,2,2,"0437ec4ea0912f9d113fea75ad6785c5"
0.0561797752808989,"Health",0.5,0.5,0,1,"Professor",0.567441860465116,0,1,1,"Male",4.5,0.5,4,1.5,4.5,4.5,"d980646314faad770d9c891836a4b1fd"
0.0540540540540541,"Health",0.75,0.25,0.5,0.75,"Assistant Professor",0.586046511627907,0,1.75,2,"Female",1,0,1,0.5,1,1,"7e3f0768f292e3bb6ad65a638381b4f7"
0.375,"Health",0.666666666666667,0,0.666666666666667,0.666666666666667,"Assistant Professor",0.93953488372093,0,2.33333333333333,3,"Female",0,0,0,0,0,0,"afdd9a8730b77c2182360c2a18f433bc"
0.5,"Biological Sciences",0,0,0,0,"Assistant Professor",0.833962264150943,0,0,0,"Female",0,0,0,0,0,0,"65830321ffd63452fe7a8f29f88a39a5"
0.130630630630631,"Engineering",1,0.333333333333333,0.666666666666667,1.33333333333333,"Professor",0.29126213592233,1,2,2.33333333333333,"Male",0,0,0,0,1,1,"8c98ff7c03e17fa5452c317c65782009"
0.295454545454546,"Health",1,1,0,2,"Assistant Professor",0.883720930232558,1,2,2,"Female",0,0,0,0,0,0,"712acf65ce550ec161ad2a352f0c5c9a"
9.29032258064516,"Agriculture",4,3.33333333333333,0.666666666666667,6,"Assistant Professor",0.775700934579439,0,9,9.33333333333333,"Male",0,0,0,0,0,0,"d5bd6d228442697588d593fbba674cff"
9.125,"Psychological Sciences",0,0,0,0,"Assistant Professor",0.787644787644788,0,0.333333333333333,0.666666666666667,"Male",0,0,0,0,1,1,"794ab37732d8b93cb8bc5c4bc34cd812"
0.108843537414966,"Biological Sciences",0,0,0,0,"Assistant Professor",0.316981132075472,1,4,6,"Male",0,0,0,0,0,0,"35b46386072cd2d00dc46942887a4300"
0.986111111111111,"Psychological Sciences",2,1,1,2,"Assistant Professor",0.938223938223938,0,2,2,"Female",4,2.5,1.5,3,4.5,4.5,"f1b8c154a6df4820c1acb42fe454f10b"
3.73333333333333,"Computational Sciences",11.25,5.75,5.5,5.75,"Associate Professor",0.765765765765766,1,11.25,13.75,"Unknown",2.5,0,2.5,1,2,2,"33f0774ea4e8c94597cbe494f34d9883"
0.115942028985507,"Health",0,0,0,0,"Associate Professor",0.762790697674419,1,0,0,"Female",2.5,0.5,2,1.5,2,2,"4d919adae512dee6b7c7e1fa51bce8aa"
1.75280898876405,"Engineering",0,0,0,0,"Assistant Professor",0.868932038834951,1,2,2,"Female",1,0,1,0.5,0.5,0.5,"8f7c97c44f5fedf7df24df9f7a0c8830"
