"Area","gradstudents_per_faculty","funded_per_faculty","unfunded_per_faculty","tt_headcount","UniquePeople","Productivity","ProductivityWithDeptCollabs","ProductivityWithoutDeptCollabs","ProductivityFirstAuthor","ProductivityLastAuthor","WindowedGroupSize","WindowedGroupSize4","YearGroupSize","YearsSinceDegree","CumulativeGroupSize","uniform_percentile","ft_funded","Umbrella","FundedRatioQuartile","NumFundedQuartile","PrestigeSegment","FundedRatioTopHalf","ProductivityMedian","ProductivityWithDeptCollabsMedian","ProductivityWithoutDeptCollabsMedian","ProductivityFirstAuthorMedian","ProductivityLastAuthorMedian","YearGroupSizeMedian","YearsSinceDegreeMedian","CumulativeGroupSizeMedian","WindowedGroupSizeMedian","WindowedGroupSize4Median","ProductivityVariance","ProductivityWithDeptCollabsVariance","ProductivityWithoutDeptCollabsVariance","YearGroupSizeVariance","ProductivitySD","YearGroupSizeSD","CONTROL","AreaHasCollabNorm","log_funded_per_faculty_p1","log_unfunded_per_faculty_p1","pi_tritile","pi_decile","uniform_percentile100","scale_log_funded_per_faculty_p1","scale_log_unfunded_per_faculty_p1","scale_uniform_percentile100","log_tt_headcount","scale_tt_headcount"
"Agriculture",1.5,1.46153846153846,0.0384615384615385,26,14,2.058170995671,1.31141774891775,0.746753246753247,0.171266233766234,1.07512626262626,3.97527056277056,4.41852453102453,2.2172619047619,23.4285714285714,10,0.927710843373494,38,"Applied Sciences",2,3,10,"True",1.28472222222222,1.0625,0.361111111111111,0,0.291666666666667,2,28.5,10,3.75,4.16666666666667,5.89252162855383,2.25272308534619,1.02706472119351,3.93339289953873,2.4274516737834,1.98327832124963,0,TRUE,1.29956028185891,0.0544477840223765,3,10,92.7710843373494,0.141316714411226,-1.35698438468409,1.64068360765607,4.70043971814109,0.667098261274102
"Biological Sciences",3.61290322580645,2.67741935483871,0.935483870967742,31,18,2.18164983164983,1.30858585858586,0.873063973063973,0.123809523809524,0.907980599647266,7.7954785954786,9.40294211960878,3.36420554753888,16.8333333333333,10.6666666666667,0.876712328767123,83,"Natural Sciences",2,3,9,"True",1.5,0.857142857142857,0.607142857142857,0,0.392857142857143,2.21428571428571,11.5,6,3.67857142857143,4.07142857142857,3.89057007130982,1.96235543804299,0.525358387003409,10.2967452581822,1.97245280585109,3.20885419709001,0,TRUE,1.87869370377787,0.952694285221643,3,10,87.6712328767123,0.708161531981227,-0.505854079528473,1.44410648853245,4.95419631038687,0.929881951026751
"Anthropology",4.86666666666667,0.733333333333333,4.13333333333333,15,17,1.3890289449113,0.536227824463119,0.852801120448179,0.581956115779645,0.554971988795518,2.19978991596639,2.50884687208217,1.21139122315593,18.5882352941176,3.58823529411765,0.833333333333333,11,"Social Sciences",2,2,9,"True",1.14285714285714,0,0.714285714285714,0.5,0.333333333333333,0.714285714285714,18,1,1,1,3.4125648963289,3.72021423384169,0.50015747965853,4.39669760496791,1.84731288533613,2.09683037105244,0,FALSE,0.793549122532574,2.35989594508638,3,9,83.3333333333333,-0.353957418354778,0.82753489173618,1.27689930576117,3.90689059560852,-0.154680454201032
"Economics",1.42857142857143,0.821428571428571,0.607142857142857,28,16,1.82829861111111,0.708730158730159,1.11956845238095,0.724851190476191,0.664508928571429,2.73680555555556,3.10761408730159,1.58293650793651,18.1875,3.875,0.885714285714286,23,"Social Sciences",2,3,9,"True",1.9375,0.472222222222222,0.9375,0.55,0.669642857142857,1.35416666666667,16,3.5,2.5,2.75,1.02960134204145,0.500846497858403,0.500078225387377,0.92764770723104,1.01469273282184,0.963144696933457,0,FALSE,0.865070419913891,0.684498174272071,3,10,88.5714285714286,-0.283953727957928,-0.759982358847448,1.47880512194964,4.8073549220576,0.777816850009819
"Sociology",3.725,1.525,2.2,40,44,0.940458152958153,0.137247474747475,0.803210678210678,0.52383658008658,0.418759018759019,1.33358585858586,1.53930375180375,0.711814574314574,22.2272727272727,2.02272727272727,0.95364238410596,61,"Social Sciences",3,3,10,"True",0.732142857142857,0,0.732142857142857,0.444444444444444,0.375,0.585714285714286,22.5,1,1.05555555555556,1.07142857142857,0.531306725630508,0.0500223797725182,0.370412900693908,0.383882120325227,0.728907899278439,0.619582214339007,0,FALSE,1.33628338786443,1.67807190511264,3,10,95.364238410596,0.177260594588838,0.1814749266481,1.74063843204596,5.32192809488736,1.31069536877933
"Psychological Sciences",4.23529411764706,3.58823529411765,0.647058823529412,17,35,2.80524943310658,1.3284126984127,1.47683673469388,0.441598639455782,1.36884353741497,5.67860544217687,6.75290249433106,2.97795918367347,25.3142857142857,13.6,0.942982456140351,61,"Social Sciences",3,3,10,"True",2.625,1.1,1.33333333333333,0.333333333333333,1.11111111111111,2.33333333333333,24,10,4.9,5.85714285714286,3.48164939203194,1.22032411297852,1.75502230601235,4.97928116008308,1.86591784171542,2.2314302946951,0,TRUE,2.19793937761191,0.719892080807265,3,10,94.2982456140351,1.02063314714868,-0.726444987502579,1.69954904060547,4.08746284125034,0.0323154403951519
"Political Science",1.93333333333333,0,1.93333333333333,15,12,1.07169312169312,0.09755291005291,0.974140211640212,0.736111111111111,0.503439153439153,0.953571428571429,1.07275132275132,0.647420634920635,12.75,1.16666666666667,0.401234567901235,0,"Social Sciences",0,0,5,"False",0.785714285714286,0,0.702380952380952,0.5,0.416666666666667,0.69047619047619,13,1,1,1,1.18608790092917,0.0184797473983982,1.21644568798339,0.08616002714217,1.08907662766638,0.293530283177341,0,FALSE,0,1.55254102302878,2,4,40.1234567901235,-1.13066826005398,0.0625285819288718,-0.388653723403049,3.90689059560852,-0.154680454201032
"Physical Sciences",2.91666666666667,2.16666666666667,0.75,12,23,1.39875776397516,0.53731884057971,0.861438923395445,0.321376811594203,0.538509316770186,9.5139751552795,10.7629917184265,6.19658385093168,15.8260869565217,18.2608695652174,0.711442786069652,26,"Natural Sciences",2,1,8,"True",1,0.375,0.4,0,0.25,1.8,12,7,3.28571428571429,4,1.66971378043971,0.36032088856623,0.913793900630081,102.73646829318,1.29217405191395,10.1358999745055,0,TRUE,1.66296501272243,0.807354922057604,3,8,71.1442786069652,0.497010377691523,-0.643569880654081,0.807064197534246,3.58496250072116,-0.488060769017063
"Anthropology",7,0.4,6.6,10,11,0.596320346320346,0.108946608946609,0.487373737373737,0.367604617604618,0.303571428571429,1.02417027417027,1.19137806637807,0.527777777777778,24.1818181818182,1.81818181818182,0.572463768115942,4,"Social Sciences",1,0,6,"False",0.444444444444444,0,0.444444444444444,0.428571428571429,0.333333333333333,0.285714285714286,25,1,0.857142857142857,1,0.168184967589729,0.0411450101926292,0.107435179458989,0.14304295792391,0.410103605921393,0.37821020335775,0,FALSE,0.485426827170242,2.92599941855622,2,6,57.2463768115942,-0.655541681485687,1.36394424204341,0.271360458340286,3.32192809488736,-0.760452319853902
"Geography",0.681818181818182,0.181818181818182,0.5,22,6,0.786111111111111,0.390277777777778,0.395833333333333,0.363888888888889,0.308333333333333,1.54722222222222,1.64305555555556,0.936111111111111,16.6666666666667,2.5,0.595238095238095,4,"Social Sciences",0,0,6,"False",0.833333333333333,0.395833333333333,0.25,0.416666666666667,0.3,1.0375,15,3,1.975,2.16666666666667,0.497824074074074,0.149733796296296,0.215104166666667,0.648240740740741,0.705566491603785,0.805133989309072,0,FALSE,0.241008099503795,0.584962500721156,2,7,59.5238095238095,-0.894774099873322,-0.854297035375718,0.359145595813538,4.4594316186373,0.417516577159516
"Chemical Sciences",3.33333333333333,1.77777777777778,1.55555555555556,18,19,2.03492063492063,1.42224310776942,0.612677527151211,0.347932330827068,1.00906432748538,7.9390977443609,9.33997493734336,3.99874686716792,20.3157894736842,17.2631578947368,0.459715639810427,32,"Natural Sciences",1,2,5,"False",1.42857142857143,1.1,0.142857142857143,0,0.857142857142857,3,15,12,6.375,7.375,4.76046738963075,2.90669990120805,2.24392408306186,16.9146638228066,2.18184953414087,4.11274407455735,0,TRUE,1.47393118833241,1.3536369546147,2,5,45.9715639810426,0.3119876529697,-0.125942266796885,-0.163234596436274,4.16992500144231,0.117711096635806
"Economics",70.3333333333333,2.66666666666667,67.6666666666667,3,19,1.3843984962406,0.387740183792815,0.996658312447786,0.899749373433584,0.245300751879699,1.82946950710109,2.1125730994152,1.02642021720969,15.4736842105263,2.57894736842105,0.377245508982036,8,"Social Sciences",3,1,4,"True",0.714285714285714,0.166666666666667,0.5,0.285714285714286,0.166666666666667,1,15,2,1.5,1.625,3.2893845891183,0.235440687808587,2.08796517307378,0.373998336339084,1.81366606328682,0.611554033867069,0,FALSE,1.87446911791614,6.10153802646206,2,4,37.7245508982036,0.704026587404616,4.37291465358609,-0.481121124252285,1.58496250072116,-2.55920845765029
"Computational Sciences",1.1219512195122,0.390243902439024,0.731707317073171,41,24,2.31407700074979,1.12022036718728,1.19385663356252,0.49497420811759,0.627172062006621,3.93584284723991,4.44189576082958,2.04255497022041,13.875,6.125,0.397959183673469,16,"Formal Sciences",0,1,4,"False",1.68571428571429,0.785714285714286,0.828571428571429,0.154761904761905,0.319327731092437,1.91176470588235,12,5,3.26050420168067,3.71666666666667,5.26042850835854,1.5160046872829,2.13737341104088,3.03350018408019,2.29356240559496,1.74169462997398,0,TRUE,0.475338009546658,0.792195114886598,2,4,39.7959183673469,-0.665416424971201,-0.657934502488212,-0.401278906714498,5.35755200461808,1.34758655792876
"Psychological Sciences",3.55,1.55,2,20,22,1.85984848484849,1.16666666666667,0.693181818181818,0.162878787878788,1.11742424242424,4.90151515151515,5.76893939393939,2.57575757575758,19.5454545454545,8.90909090909091,0.600877192982456,31,"Social Sciences",2,2,7,"True",1.70833333333333,1,0.5,0,0.833333333333333,2.125,18.5,7.5,3.625,4.625,2.12459415584416,1.22751322751323,0.605414261664262,4.9258658008658,1.4575987636672,2.21942916103799,0,TRUE,1.35049724708413,1.58496250072116,2,7,60.0877192982456,0.191172850610361,0.0932494388039798,0.380881867891244,4.32192809488736,0.275121524462715
"Chemical Sciences",2.35714285714286,1.35714285714286,1,14,31,1.92840501792115,1.48196364567332,0.446441372247824,0.163082437275986,1.14477726574501,6.25066564260113,7.08499743983615,3.25729646697389,15.9677419354839,12.0645161290323,0.616113744075829,19,"Natural Sciences",1,1,7,"False",1.88888888888889,1.5,0.285714285714286,0,1,3.25,13,11,6.2,7,1.61033467471019,1.10620498276969,0.384992698453336,4.53436221001742,1.26898962750299,2.12940419132146,0,TRUE,1.23703919730085,1,2,7,61.6113744075829,0.080122261752698,-0.461029716281691,0.439612153320794,3.8073549220576,-0.257756994306797
"Computational Sciences",1,0.238095238095238,0.761904761904762,21,8,1.47723214285714,0.883333333333333,0.59389880952381,0.148065476190476,0.304166666666667,2.63779761904762,2.9264880952381,1.38139880952381,19.625,4.375,0.586734693877551,5,"Formal Sciences",0,0,6,"False",0.925,0.5125,0.225,0.133928571428571,0.1125,1.1875,17,4,2.1625,2.3875,3.10305289824263,0.937162698412698,0.766051764455782,1.24610136763039,1.76154843766575,1.11628910575638,0,TRUE,0.308122295362332,0.817135942850189,2,7,58.6734693877551,-0.829083996923067,-0.634301908888188,0.326368677601122,4.39231742277876,0.348014871346073
"Anthropology",1.04761904761905,0,1.04761904761905,21,14,0.855032467532468,0.372495361781076,0.482537105751391,0.457861781076067,0.415411770768914,1.64313543599258,1.78740723562152,1.04478973407545,17.4285714285714,2.14285714285714,0.333333333333333,0,"Social Sciences",0,0,4,"False",0.875,0.142857142857143,0.3875,0.5,0.3875,0.875,15,1,1.1875,1.25,0.28919588122916,0.266218123249663,0.193725417092184,0.692776561204205,0.537769356907922,0.832332001790274,0,FALSE,0,1.03394733192334,1,3,33.3333333333333,-1.13066826005398,-0.428863041609924,-0.650383485128854,4.39231742277876,0.348014871346073
"Engineering",10.3333333333333,5.66666666666667,4.66666666666667,3,28,1.8,1.08778344671202,0.712216553287982,0.300382653061224,0.549603174603175,3.95126133786848,4.51296768707483,2.0483843537415,18.8571428571429,7.96428571428571,0.494117647058824,17,"Engineering",3,1,5,"True",1.30555555555556,0.861111111111111,0.366666666666667,0.211111111111111,0.258333333333333,2.41666666666667,19,6.5,3.75,4,2.74064041460205,0.745701925537999,1.43270328094985,1.45152000840509,1.65548796872767,1.20479044169726,0,TRUE,2.73696559416621,2.50250034052918,2,5,49.4117647058824,1.54822179222419,0.962659183840533,-0.0306298033524548,1.58496250072116,-2.55920845765029
"Chemical Sciences",0.538461538461538,0.230769230769231,0.307692307692308,13,19,3.02152817942292,2.15610339952445,0.865424779898464,0.215490649701176,1.99483484351905,6.11055684082,6.89019825204036,3.16041706831181,22.6842105263158,12,0.431279620853081,3,"Natural Sciences",0,0,5,"False",1.55555555555556,1.16666666666667,0.375,0,1.11111111111111,2.78571428571429,24,7,4.57142857142857,5,11.1757720596293,5.64536890069572,2.67968981738783,6.61560857709482,3.34301840551759,2.57208253699115,0,TRUE,0.299560281858908,0.387023123109247,2,5,43.1279620853081,-0.837464333471938,-1.04185379473321,-0.272843096392104,3.70043971814109,-0.368475583042514
"Computational Sciences",2.375,0.6875,1.6875,16,14,1.62957122242837,0.92987012987013,0.699701092558235,0.295490620490621,0.361600700886415,3.57889095031952,4.11455370026799,1.74057926200783,19.7142857142857,7.42857142857143,0.153061224489796,11,"Formal Sciences",1,1,2,"False",1.32323232323232,0.651515151515151,0.277777777777778,0.0555555555555556,0.162337662337662,1.57936507936508,22,7.5,3.68686868686869,4.02976190476191,1.90866243092897,0.775014214581314,1.30969240624466,1.18763928849272,1.38154349585128,1.08978864395474,0,TRUE,0.754887502163469,1.4262647547021,1,2,15.3061224489796,-0.391798679652512,-0.057124050896644,-1.34525415123206,4,-0.0582587903533156
"Biological Sciences",1.55555555555556,1,0.555555555555556,9,38,1.45199456975773,0.843358395989975,0.608636173767753,0.36374269005848,0.597107351712615,3.05037593984962,3.69251253132832,1.70432330827068,24.7894736842105,6.28947368421053,0.574468085106383,9,"Natural Sciences",1,0,6,"False",0.9375,0.645833333333333,0.414285714285714,0.0625,0.330357142857143,1.42857142857143,26.5,5,2.4375,2.65714285714286,2.37023005562401,1.25766850765911,0.562844182909189,2.17695075849211,1.53955514861404,1.47544934121511,0,TRUE,1,0.637429920615292,2,6,57.4468085106383,-0.151887212170812,-0.804581716645724,0.279086229626617,3.16992500144231,-0.91786274768081
"Anthropology",1.06666666666667,0,1.06666666666667,30,17,0.647012138188609,0.073109243697479,0.57390289449113,0.472525676937442,0.405088702147526,0.99640522875817,1.14481792717087,0.587535014005602,19.8823529411765,1.70588235294118,0.623188405797101,0,"Social Sciences",0,0,7,"False",0.625,0,0.571428571428571,0.4,0.2,0.5,14,1,0.875,1,0.282544113710299,0.0216121135954382,0.25491174826412,0.179318351183066,0.531548787704665,0.423459975892723,1,FALSE,0,1.04730571477836,2,7,62.3188405797101,-1.13066826005398,-0.416205353034908,0.466881900894346,4.90689059560852,0.880893390115584
"Mathematical Sciences",1.08571428571429,0.628571428571429,0.457142857142857,35,45,1.29220458553792,0.331410934744268,0.960793650793651,0.61021164021164,0.566481481481482,1.58906525573192,1.75636684303351,1.01180776014109,18.2444444444444,2.66666666666667,0.507537688442211,22,"Formal Sciences",2,3,6,"True",1.125,0.142857142857143,0.857142857142857,0.375,0.285714285714286,1,9,2,1.44444444444444,1.66666666666667,0.904737154392247,0.196916063666394,0.694701590737305,0.392800719464741,0.951176720905346,0.626738158615494,1,FALSE,0.703606997219775,0.543142325026529,2,5,50.7537688442211,-0.441991066017278,-0.893923595404738,0.0210986262700142,5.12928301694497,1.11119716482585
"Engineering",7.58333333333333,4.83333333333333,2.75,12,59,3.44043094382077,3.02603822730941,0.414392716511361,0.164889818279649,0.560828625235405,14.8628219238389,17.4196853523125,7.90769621150977,21.2033898305085,33.9661016949153,0.505882352941176,58,"Engineering",3,3,6,"True",2.1,2,0.2,0.1,0.2,7.18181818181818,22,27,13.0909090909091,14.8,11.8642130373494,9.74674135861651,0.32889138777067,47.7402347646926,3.4444466953851,6.90943085678499,1,TRUE,2.54432051622381,1.90689059560852,2,5,50.5882352941176,1.3596644409662,0.398291270053887,0.0147180270214275,3.58496250072116,-0.488060769017063
"Chemical Sciences",13.5555555555556,11.2222222222222,2.33333333333333,9,46,1.91959109730849,1.36874568668047,0.550845410628019,0.245833333333333,0.690760869565217,7.59565217391304,9.00452035886818,3.64674775707384,17.9347826086957,17.1739130434783,0.62085308056872,101,"Natural Sciences",3,3,7,"True",1.725,1.21111111111111,0.3875,0,0.0833333333333333,3.725,11,14,7.2,8,2.29215820076913,1.47662406696889,0.355547966243216,6.71692956957788,1.51398751671509,2.59170398957479,1,TRUE,3.61143471208235,1.73696559416621,2,7,62.085308056872,2.40413559179962,0.237279434062244,0.457880236646766,3.16992500144231,-0.91786274768081
"Political Science",2.71428571428571,2.57142857142857,0.142857142857143,14,27,1.15390946502058,0.141240446796002,1.01266901822457,0.702704291593181,0.690887713109935,1.28196649029982,1.36728395061728,0.785346854791299,15.1851851851852,1.81481481481481,0.666666666666667,36,"Social Sciences",3,2,7,"True",1.125,0,1,0.571428571428571,0.625,0.888888888888889,13,1,1,1,0.665778651177681,0.032877710016158,0.603785369376198,0.172540323637105,0.815952603511798,0.415379734263848,1,FALSE,1.83650126771712,0.192645077942396,3,8,66.6666666666667,0.666864375200948,-1.226036026089,0.634471708797826,3.8073549220576,-0.257756994306797
"Mathematical Sciences",0.613636363636364,0,0.613636363636364,44,2,0,0,0,0,0,3,3,0,12.5,5.5,0.160377358490566,0,"Formal Sciences",0,0,2,"False",0,0,0,0,0,0,12.5,5.5,3,3,0,0,0,0,0,0,0,FALSE,0,0.690315500867385,1,2,16.0377358490566,-1.13066826005398,-0.754470171542906,-1.317053632921,5.4594316186373,1.45309042147613
"Health",0.909090909090909,0.363636363636364,0.545454545454545,11,16,1.71294642857143,0.735540674603175,0.977405753968254,0.36812996031746,0.388144841269841,5.29267113095238,6.60792410714286,2.49596974206349,16.1875,11.3125,0.771739130434783,4,"Medicine and Health",2,1,8,"True",1.70833333333333,0.3875,0.645833333333333,0.25,0.409722222222222,1.6875,13,9,3.9375,5,2.40061165438398,0.916177164036911,0.874193572452129,6.56455397937531,1.54939073651031,2.56213855585043,0,TRUE,0.447458976971221,0.628031222613042,3,9,77.1739130434783,-0.692703893689355,-0.813487419799636,1.03948041123124,3.4594316186373,-0.6180572671571
"Medical Sciences",5.1,4.9,0.2,10,31,2.17082693292371,1.76126472094214,0.409562211981567,0.240847414234511,0.819764464925755,11.1832437275986,12.9374679979519,5.76510496671787,25.4516129032258,24.5483870967742,0.408602150537634,49,"Medicine and Health",3,3,5,"True",1.42857142857143,1,0.333333333333333,0.111111111111111,0.285714285714286,4.57142857142857,27,21,8.625,10.625,5.63509473283539,4.92064683250839,0.198919693823368,27.4470305485794,2.3738354477165,5.23899136748472,0,TRUE,2.56071495447448,0.263034405833794,2,4,40.8602150537634,1.37571100641664,-1.15933886662563,-0.360254892951861,3.32192809488736,-0.760452319853902
"Biological Sciences",1.29032258064516,0.258064516129032,1.03225806451613,31,17,2.03489941431118,1.43770690094219,0.597192513368984,0.165552584670232,0.953571428571429,5.01145276292335,5.59167939903234,2.65898268398268,16.5882352941176,7.23529411764706,0.246575342465753,8,"Natural Sciences",0,0,3,"False",2,1,0.636363636363636,0,0.6,2,14,4,4,4.45454545454545,3.86933067794955,3.85285369941709,0.235800315994166,5.71612075942636,1.96706143217479,2.39084101508786,0,TRUE,0.331205908475373,1.02308361311304,1,3,24.6575342465753,-0.806490193891355,-0.4391569200651,-0.984797850671414,4.95419631038687,0.929881951026751
"Mathematical Sciences",3.70588235294118,0.588235294117647,3.11764705882353,17,22,2.996546635183,1.80200708382527,1.19453955135773,0.417988324806507,0.55432572478027,5.1724173553719,5.88722943722944,3.04906860815952,16.4545454545455,9.40909090909091,0.547169811320755,10,"Formal Sciences",2,2,6,"True",2.29166666666667,0.928571428571429,1,0.366666666666667,0.366666666666667,2.34285714285714,11.5,7,3.44047619047619,3.82222222222222,16.9783164682207,17.2630620295713,1.11979200950041,12.6319168157506,4.12047527212829,3.5541407985265,0,FALSE,0.667424660913129,2.04182017569463,2,6,54.7169811320755,-0.477405651062358,0.526143317927026,0.173863243050526,4.08746284125034,0.0323154403951519
"Biological Sciences",3.17391304347826,1.60869565217391,1.56521739130435,23,48,1.73474552068302,0.932529912217412,0.802215608465608,0.217263407888408,0.744595508658009,5.27140076358826,6.20978835978836,2.71332747113997,21.8958333333333,12.3125,0.638297872340426,37,"Natural Sciences",2,2,7,"True",1.53333333333333,0.645833333333333,0.5625,0.111111111111111,0.409722222222222,2.375,18,10.5,4.4375,5.27083333333333,2.59868426221482,0.963043089822442,0.708969887863209,4.20739751365383,1.61204350506269,2.05119416771154,0,TRUE,1.38332863955151,1.35908109330483,3,7,63.8297872340426,0.223307595333039,-0.120783692376109,0.5251223305913,4.52356195605701,0.483928277218573
"Chemical Sciences",5.6,3,2.6,25,35,2.28949598021027,1.66782828282828,0.621667697381983,0.128684807256236,1.29664708307565,8.89735415378272,10.3661636775922,4.75337662337662,25.1428571428571,21.7428571428571,0.630331753554502,75,"Natural Sciences",2,2,7,"True",1.66666666666667,1,0.375,0,0.777777777777778,3.33333333333333,26,16,7,8.375,5.02828098376523,3.36678973409076,0.576182450795264,16.4538204905623,2.24238288072426,4.05633091482467,0,TRUE,2,1.84799690655495,2,7,63.0331753554502,0.826893835712353,0.342486762639743,0.494416403298709,4.64385618977472,0.608501839278744
"Agriculture",3.45454545454545,2.72727272727273,0.727272727272727,11,19,1.69227234753551,1.18153717627402,0.510735171261487,0.147117794486216,0.75281954887218,4.95083542188805,5.75927318295739,2.41583124477861,14.2105263157895,5.57894736842105,0.807228915662651,30,"Applied Sciences",3,2,9,"True",1,0.777777777777778,0.375,0,0.333333333333333,2,12,4,3.33333333333333,3.83333333333333,2.05259902033155,1.32328455895029,0.295817594581692,4.19213589161027,1.43268943610663,2.04747060824088,0,TRUE,1.89812038598079,0.788495894806288,3,9,80.7228915662651,0.727176000344695,-0.661439685432524,1.17627811587534,3.4594316186373,-0.6180572671571
"Computational Sciences",6.25806451612903,3.45161290322581,2.80645161290323,31,47,2.71253876147493,1.91485293666145,0.797685824813484,0.231093610880845,0.537919468238617,9.21709803199165,10.6342428847748,4.42384866906143,18.5531914893617,20.4042553191489,0.678571428571429,107,"Formal Sciences",2,3,7,"True",2.3,1.66666666666667,0.6,0.111111111111111,0.5,3.66666666666667,17,17,7.2,8.83333333333333,4.17206936185282,2.79333169297628,0.575282957154989,13.4825235026874,2.04256440825077,3.67185559393168,0,TRUE,2.15432814639129,1.92844673897497,3,8,67.8571428571429,0.97794730055509,0.418716717697677,0.680359394295208,4.95419631038687,0.929881951026751
"Sociology",3.2,0.3,2.9,10,17,0.923739495798319,0.189355742296919,0.734383753501401,0.463375350140056,0.376820728291317,1.37689075630252,1.49229691876751,0.720378151260504,23.0588235294118,2.05882352941176,0.231788079470199,3,"Social Sciences",1,0,3,"False",0.571428571428571,0,0.571428571428571,0.375,0.285714285714286,0.571428571428571,23,1,1.14285714285714,1.2,1.24902254651861,0.0684822262238229,0.807382348772843,0.388351027911164,1.11759677277568,0.623178167068748,0,FALSE,0.37851162325373,1.96347412397489,1,3,23.1788079470199,-0.760188256809733,0.451906792854086,-1.04179632566281,3.32192809488736,-0.760452319853902
"Engineering",11.7083333333333,6.5,5.20833333333333,24,150,2.47436772486772,1.61451058201058,0.859857142857142,0.228674603174603,0.894276815776816,5.13569360269361,5.88254064454065,2.78891173641174,19.9733333333333,11.0066666666667,0.788321167883212,156,"Engineering",3,3,8,"True",1.57142857142857,0.857142857142857,0.5,0.05,0.409722222222222,2,18,7,3.72222222222222,4.05555555555556,9.25223129652599,6.8854402289232,1.08461074814713,9.87580995286926,3.04174806591966,3.14258014263268,0,TRUE,2.90689059560852,2.63420601974101,3,9,78.8321167883212,1.71454116319745,1.08745643580714,1.10339696205574,4.58496250072116,0.547513075299553
"Anthropology",2.19230769230769,0.192307692307692,2,26,15,0.946904761904762,0.342195767195767,0.604708994708995,0.428915343915344,0.35021164021164,2.37716931216931,2.6868253968254,1.26291005291005,19,3.33333333333333,0.528985507246377,5,"Social Sciences",0,0,6,"False",0.666666666666667,0.142857142857143,0.4,0.333333333333333,0.375,1,13,2,2,2.42857142857143,0.631210884353742,0.147308418517319,0.3826133531896,0.652203435254172,0.79448781258981,0.807591131237938,0,FALSE,0.253756592245783,1.58496250072116,2,6,52.8985507246377,-0.882296116788388,0.0932494388039798,0.103770650436806,4.70043971814109,0.667098261274102
"Biological Sciences",0,0,0,22,28,2.23851783137497,1.15837585034014,1.08014198103484,0.340958049886621,0.988503659039373,4.08056715110286,4.67372577819007,2.27835626674912,21.2857142857143,7.39285714285714,0.861702127659574,0,"Natural Sciences",0,0,9,"False",1.78571428571429,0.770833333333333,0.916666666666667,0.211111111111111,0.69047619047619,1.79464285714286,20.5,6,3.51785714285714,3.84285714285714,3.3514235255177,1.83451231231029,0.760445773141963,3.15134528963892,1.83068935800635,1.7752028868946,0,TRUE,0,0,3,9,86.1702127659574,-1.13066826005398,-1.40857619046139,1.38624868396769,4.4594316186373,0.417516577159516
"Chemical Sciences",2.71875,1.625,1.09375,32,32,2.71514136904762,1.82516121031746,0.889980158730159,0.164868551587302,1.50431547619048,7.23096478174603,8.39303075396825,3.85302579365079,21.3125,13.75,0.592417061611374,52,"Natural Sciences",1,2,6,"False",2.30952380952381,1.43650793650794,0.666666666666667,0,1.16666666666667,3.65079365079365,23,13,6.38888888888889,7.42222222222222,5.12548641192401,2.31846860405415,1.27309201757166,6.56880668680256,2.26395371240757,2.56296833511508,0,TRUE,1.39231742277876,1.06608919045777,2,7,59.2417061611374,0.232105645999406,-0.398407136882038,0.348271736690935,5,0.9773150539633
"Psychological Sciences",3,0.4,2.6,10,23,1.37872670807453,0.807418909592822,0.571307798481712,0.363008971704624,0.471048999309869,3.06447550034507,3.75296756383713,1.53702553485162,22.6521739130435,6.69565217391304,0.442982456140351,4,"Social Sciences",1,0,5,"False",1,0.5,0.222222222222222,0.142857142857143,0.142857142857143,1.5,22,6,3.2,3.42857142857143,3.21560604255609,1.22943697798253,0.864105932264576,1.56802283656839,1.79321109815774,1.25220718595941,0,TRUE,0.485426827170242,1.84799690655495,2,5,44.2982456140351,-0.655541681485687,0.342486762639743,-0.227733750284551,3.32192809488736,-0.760452319853902
"Economics",1.6,0.657142857142857,0.942857142857143,35,25,1.13043434343434,0.510991341991342,0.619443001443001,0.432471861471861,0.406223665223665,3.16162770562771,3.65617027417027,1.62863059163059,20.36,6.76,0.431137724550898,23,"Social Sciences",2,3,5,"True",1,0.333333333333333,0.571428571428571,0.2,0.25,1.375,15,4,2,2.16666666666667,0.766426433527191,0.269871640883167,0.30816839030378,4.01544890318616,0.87545784223296,2.00385850378368,0,FALSE,0.728697978182606,0.958179824305373,2,5,43.1137724550898,-0.417432489378062,-0.50065627631071,-0.273390044994678,5.12928301694497,1.11119716482585
"Mathematical Sciences",4.85714285714286,1.14285714285714,3.71428571428571,7,23,1.53113903005207,0.198146056841709,1.33299297321036,0.446925779534475,0.56704467030554,1.84894127611519,2.09949338101512,1.03479986197378,24.1739130434783,3.69565217391304,0.849246231155779,8,"Formal Sciences",3,2,9,"True",1.11111111111111,0,1,0.25,0.285714285714286,0.75,22,2,1,1,2.41144716034762,0.102631526200132,2.03639348059147,1.13425404612653,1.55288349863975,1.06501363659182,1,FALSE,1.09953567355091,2.23703919730085,3,9,84.9246231155779,-0.0544635813108911,0.711122413542813,1.33823661401395,2.8073549220576,-1.29333083862341
