anonymous_department_id,Area,Productivity,expected_productivity,productivity_residual,productivity_residual_z,productivity_ratio,funded_per_faculty,unfunded_per_faculty,tt_headcount,uniform_percentile100,CONTROL,AreaHasCollabNorm,productivity_direction
dept_045,Sociology,0.93640873015873,0.8574977994422541,0.04160477460006029,0.1275806768887933,1.086954404478969,0.166666666666667,0.708333333333333,24,31.1258278145695,0,FALSE,near_expected
dept_046,Political Science,1.02114197530864,0.7170734688098963,0.1630413159267352,0.49996476718665867,1.396400760634443,0.153846153846154,1.38461538461538,13,16.0493827160494,0,FALSE,near_expected
dept_047,Engineering,2.50788363934916,2.2622900220846436,0.07258349434619138,0.22257664964317816,1.1062122895133637,1.64,0.88,25,77.6470588235294,0,TRUE,near_expected
dept_048,Physical Sciences,1.09886243386243,1.3779648568482,-0.12484951991318016,-0.382849959238607,0.8045453138098903,1,1.61538461538462,13,60.6965174129353,0,TRUE,near_expected
dept_049,Medical Sciences,0,1.407085945845624,-0.8784168647881565,-2.693657621691402,0.03431506572591527,1.5,0.72,50,70.8333333333333,1,TRUE,anonymous_underperformer
dept_050,Engineering,1,2.1049900403092168,-0.4398633271904705,-1.348837040002519,0.48724123098468564,3.83333333333333,9.83333333333333,12,93.8650306748466,1,TRUE,near_expected
dept_051,Computational Sciences,2.2,2.5265274878429627,-0.09716286248279915,-0.2979490667398156,0.8732683856921211,7.14285714285714,24.2142857142857,14,89.7959183673469,1,TRUE,near_expected
dept_052,Sociology,0.166666666666667,1.0205163827634953,-0.549202433948221,-1.684124453157972,0.20239453609047126,1.9375,2.6875,16,93.3774834437086,1,FALSE,anonymous_underperformer
dept_053,Agriculture,3.88885193397389,1.569165644673809,0.6433763032751831,1.9729077985664385,2.4326429769125912,0.862745098039216,0.607843137254902,51,86.7469879518072,1,TRUE,anonymous_overperformer
dept_054,Biological Sciences,3.48132665945166,1.5617359714003878,0.5592339894266892,1.7148861301648355,2.19100815649315,4.8125,5.5,16,97.2602739726027,1,TRUE,anonymous_overperformer
dept_055,Sociology,0.825632440476191,1.0321434243789867,-0.10716464035998408,-0.3286194309931715,0.8091648673822448,2.21052631578947,1.68421052631579,19,87.4172185430464,1,FALSE,near_expected
dept_056,Chemical Sciences,4.36155913978495,2.401632029401913,0.4549994919698763,1.3952519567186898,1.7994377161327795,4.48387096774194,0.774193548387097,31,95.7345971563981,1,TRUE,near_expected
dept_057,Computational Sciences,2.88897058823529,2.6161118572785043,0.07274511630250968,0.22307226195655797,1.1023433169962016,5.57894736842105,6.15789473684211,19,96.4285714285714,1,TRUE,near_expected
dept_058,Political Science,1.37413983585859,0.9593643435824468,0.19201509136794104,0.58881259579159,1.4109274266653975,2.225,9.6,40,92.5925925925926,1,FALSE,near_expected
dept_059,Health,1.31208264915161,1.229954383840357,0.036167568488298274,0.11090753197235668,1.0641649939623914,0.784615384615385,0.323076923076923,65,88.3333333333333,1,TRUE,near_expected
dept_060,Engineering,3.18732938282119,2.4191627829159867,0.20266743113113717,0.6214779023700326,1.3111040735022046,14.2727272727273,8.63636363636364,11,95.8823529411765,1,TRUE,near_expected
dept_061,Economics,0.712208994708995,0.9065021430679565,-0.10748587778224794,-0.32960450273477815,0.7968711834395152,0.594202898550725,0.782608695652174,69,90.4191616766467,1,FALSE,near_expected
dept_062,Computational Sciences,3.26288336663337,2.096015884281158,0.31982969165537023,0.9807549480262593,1.543736647477366,0.2,3.45,20,80.1020408163265,1,TRUE,near_expected
dept_063,Chemical Sciences,1.95365497076023,1.6318890734514637,0.11534150936720267,0.35369372818141726,1.19131219911457,0.625,3.375,8,30.8056872037915,1,TRUE,near_expected
dept_064,Psychological Sciences,2.03950712886471,1.5279501680208063,0.18428660953769305,0.5651132739540344,1.324190821238379,4.4,3,5,14.0845070422535,1,TRUE,near_expected
dept_065,Physical Sciences,1.3609871031746,1.1890008014380422,0.07563461098524404,0.23193287209165736,1.138810484655815,0.313725490196078,0.392156862745098,51,56.7164179104478,1,TRUE,near_expected
dept_066,Economics,0.963955026455027,0.610874949088928,0.19818283269462655,0.6077259205457249,1.5342615541001359,0,0.476190476190476,21,27.5449101796407,1,FALSE,near_expected
dept_067,Chemical Sciences,1.52029914529915,1.9196893165363327,-0.14709960924292798,-0.4510796632764999,0.7972318944494738,7,7,3,34.1232227488152,1,TRUE,near_expected
dept_068,Biological Sciences,0.887868480725624,1.0279509373402145,-0.0715774881389799,-0.2194917404205207,0.8700474652768183,0.538461538461538,2,13,20.2127659574468,1,TRUE,near_expected
dept_069,Psychological Sciences,2.88835125448029,1.8117998960252075,0.32416041506236537,0.9940350734203718,1.5782315063790864,1.55,0.35,20,80.7017543859649,1,TRUE,near_expected
dept_070,Anthropology,1.62527056277056,0.9612681297426757,0.2915926932680226,0.8941664398034466,1.6566037369306241,2.84615384615385,0.923076923076923,13,80.4347826086957,1,FALSE,near_expected
dept_071,Biological Sciences,4.14583333333333,1.4956994936275376,0.7236182776422609,2.2189691101119218,2.714520740047798,7,0,5,60,1,TRUE,anonymous_overperformer
dept_072,Political Science,1.16663929939792,0.9460038252349006,0.10739930765360395,0.32933903619357036,1.221520709632801,2.75,1.5,8,82.7160493827161,1,FALSE,near_expected
dept_073,Physical Sciences,1.6812925170068,1.1622403942494959,0.2151540570116961,0.6597680312605888,1.4281759007697907,1.47058823529412,0,17,29.3532338308458,1,TRUE,near_expected
dept_074,Engineering,0,1.8237342681254822,-1.0380602175142535,-3.1832025644865594,0.026684680346920755,0,0.5,8,49.6932515337423,0,TRUE,anonymous_underperformer
dept_075,Physical Sciences,0.934391534391534,1.1988693313072059,-0.12815046341642045,-0.3929722735778476,0.7882262056680983,0.214285714285714,1.42857142857143,14,37.8109452736318,0,TRUE,near_expected
dept_076,Engineering,1.51790674603175,1.7566634714862266,-0.09059316129231565,-0.2778031355841692,0.8678465972093481,1.16666666666667,1.5,6,10.4294478527607,0,TRUE,near_expected
dept_077,Computational Sciences,1.46547619047619,1.832227480675546,-0.1386785281446581,-0.4252564918501333,0.8051503901814641,0.363636363636364,2.36363636363636,22,20.9183673469388,1,TRUE,near_expected
dept_078,Mathematical Sciences,0.74015873015873,0.9707415314658385,-0.12443355054138316,-0.38157439280352795,0.7741026555704269,0,0.634615384615385,52,41.7085427135678,1,FALSE,near_expected
dept_079,Physical Sciences,0.998400673400673,1.022667843917917,-0.01207015748826823,-0.03701303221350471,0.9773768080633346,1.13333333333333,1.06666666666667,15,7.96019900497512,1,TRUE,near_expected
dept_080,Engineering,2.47905982905983,1.4626397078957036,0.3455282665966022,1.0595594029859798,1.6719512358816169,0.0909090909090909,3.15909090909091,44,7.64705882352941,1,TRUE,near_expected
dept_081,Biological Sciences,2.01743057234076,1.1425518991862185,0.3424080705331559,1.0499913490876742,1.7336189508830158,0,0.148148148148148,27,7.97546012269939,0,TRUE,near_expected
dept_082,Political Science,0.683899554551728,0.7325997590937978,-0.02851076433031352,-0.08742800908896256,0.9377712502768188,0.233333333333333,5.06666666666667,30,19.7530864197531,0,FALSE,near_expected
dept_083,Sociology,0.713819875776398,0.8810075669314554,-0.09308284846005699,-0.28543773947651485,0.8204228439237096,0.0975609756097561,0.878048780487805,41,36.4238410596027,0,FALSE,near_expected
dept_084,Chemical Sciences,2.63636363636364,1.997951035882179,0.1930551140293144,0.5920018161729812,1.3117323555572495,1.75862068965517,2.44827586206897,29,19.9052132701422,0,TRUE,near_expected
dept_085,Economics,0.716736694677871,0.6203450113497999,0.05778612165333763,0.17720063589288854,1.1437941383855126,0.357142857142857,1.21428571428571,14,25.748502994012,1,FALSE,near_expected
dept_086,Psychological Sciences,1.42595785440613,1.5775951203639589,-0.06063040243744622,-0.1859225980038885,0.9068335459718507,1.41666666666667,3,12,51.7543859649123,1,TRUE,near_expected
dept_087,Sociology,0.744066515495087,0.8776853104054632,-0.07382033602276028,-0.22636941381070136,0.8559653867409246,0.666666666666667,1.5,12,32.4503311258278,0,FALSE,near_expected
dept_088,Biological Sciences,0.394330798146691,1.1649422022653604,-0.4399790791015813,-1.3491919922240523,0.3657217580541686,0.0625,0.34375,32,11.0429447852761,0,TRUE,near_expected
dept_089,Economics,1.68715106732348,1.0243271023410103,0.2832441994139183,0.8685658565255114,1.6169666236085307,2.82352941176471,3.58823529411765,17,65.2694610778443,0,FALSE,near_expected
dept_090,Mathematical Sciences,1.15504201680672,0.8515439695458842,0.15179035156728726,0.46546378352724993,1.336642534932279,0,14.2105263157895,19,41.5094339622641,1,FALSE,near_expected
dept_091,Economics,0.71923740510697,0.658885090858746,0.03573507867452708,0.10958130574666869,1.085136949593781,0.142857142857143,6.10714285714286,28,52.0958083832335,1,FALSE,near_expected
dept_092,Psychological Sciences,1.44372026917276,1.4789434508049708,-0.01431086288988137,-0.04388413570088587,0.9769624039308542,0,0.142857142857143,21,50,1,TRUE,near_expected
dept_093,Mathematical Sciences,0,1.1595903582990816,-0.76991855477483,-2.3609485043880634,0.041336308326985746,0.285714285714286,12.8571428571429,14,73.8693467336683,0,FALSE,anonymous_underperformer
dept_094,Engineering,0.166666666666667,2.5545926451378733,-1.1140897904033085,-3.4163465837967246,0.08318639272483926,11.5384615384615,0.846153846153846,13,62.5,0,TRUE,anonymous_underperformer
dept_095,Physical Sciences,0,1.6514802318862993,-0.9751180621217717,-2.9901909962950364,0.02938617743714182,6.5,4,10,72.1393034825871,0,TRUE,anonymous_underperformer
dept_096,Computational Sciences,5.3236075036075,2.5258009984558303,0.5841822087878679,1.7913896263107962,2.086188920195671,9.58333333333333,6.58333333333333,12,22.4489795918367,0,TRUE,anonymous_overperformer
dept_097,Sociology,1.04522222222222,0.8995002652189985,0.07391561644314093,0.22666159038522216,1.1534722657182317,2.23076923076923,2.38461538461538,13,11.9205298013245,0,FALSE,near_expected
dept_098,Health,0.112698412698413,0.7493147460085718,-0.45243606989201907,-1.3873912453703299,0.20354736793091543,0,0,5,2.17391304347826,1,TRUE,near_expected
dept_099,Economics,1.0516323953824,1.2416854641857191,-0.08859225558525863,-0.27166737575970384,0.8528642815353435,25.1666666666667,8.33333333333333,6,98.8023952095808,1,FALSE,near_expected
dept_100,Biological Sciences,0.628099747474748,1.1040231037880015,-0.2564377400519515,-0.7863640836937302,0.5875963360256239,0.136363636363636,0.954545454545455,22,44.1489361702128,1,TRUE,near_expected
dept_101,Health,0,0.9251984962273665,-0.6550290773470765,-2.0086409281895525,0.05127161310587435,0.0967741935483871,0.225806451612903,31,35,1,TRUE,anonymous_underperformer
dept_102,Engineering,1.26756613756614,1.62211011033737,-0.14527230905258193,-0.44547626324839273,0.7879661329840915,0.142857142857143,0.19047619047619,21,34.3558282208589,1,TRUE,near_expected
dept_103,Medical Sciences,0.867836718020542,1.011240715602849,-0.07397087714860551,-0.22683104685449407,0.8648713760470029,0.227272727272727,0.136363636363636,22,6.45161290322581,1,TRUE,near_expected
dept_104,Computational Sciences,16,1.7797813837556689,1.8108410583826835,5.552928244109464,8.771539672710519,0,0.128205128205128,39,6.63265306122449,1,TRUE,anonymous_overperformer
dept_105,Economics,0.775297619047619,0.6564184431917193,0.06931037444390598,0.21253965613255477,1.1682843603555753,1.05,0.8,20,13.7724550898204,1,FALSE,near_expected
dept_106,Sociology,0.279464285714286,0.7205060839652833,-0.29617701887127834,-0.9082242341110548,0.42759465832995375,1.3,1.3,10,14.5695364238411,1,FALSE,near_expected
dept_107,Psychological Sciences,0.577380952380952,1.5494537974437668,-0.4801132925630248,-1.4722632062621375,0.39224699918411327,0.225,0.575,40,53.5087719298246,1,TRUE,near_expected
dept_108,Physical Sciences,0.789010989010989,1.0536009105481017,-0.13793184691427296,-0.42296680039744716,0.7602485472708567,0.329268292682927,0.0609756097560976,82,12.9353233830846,1,TRUE,near_expected
dept_109,Political Science,0.148809523809524,0.7102215220013295,-0.3978966976527261,-1.220146738116857,0.26151525319376095,0,1.47222222222222,36,54.320987654321,1,FALSE,near_expected
dept_110,Chemical Sciences,0.970890022675737,1.6728225594505566,-0.30464982352124526,-0.9342060153556462,0.592568292698303,0.454545454545454,0.666666666666667,33,19.4312796208531,1,TRUE,near_expected
dept_111,Physical Sciences,0.62962962962963,1.2370900591498644,-0.31682317267947463,-0.9715354839212151,0.5280358004462656,0.833333333333333,0.375,24,17.4129353233831,0,TRUE,near_expected
dept_112,Biological Sciences,1.20271672771673,1.367889804951444,-0.07230770610118398,-0.2217309474055338,0.8835078179856365,1.86666666666667,1,15,28.7234042553192,0,TRUE,near_expected
dept_113,Biological Sciences,1.10111607142857,1.2387201071102685,-0.06343565567422482,-0.1945248824828477,0.8932242657482455,0.818181818181818,2.36363636363636,11,26.5957446808511,0,TRUE,near_expected
dept_114,Political Science,1.30498945498945,1.0522493784107607,0.11613965223189915,0.3561412262849592,1.2292948234120065,2.88888888888889,28.5555555555556,18,85.1851851851852,0,FALSE,near_expected
dept_115,Sociology,0.880145929339478,1.1212944905065458,-0.12067711524925484,-0.3700553168833812,0.7941179070493373,1.15384615384615,2.53846153846154,26,84.7682119205298,0,FALSE,near_expected
dept_116,Engineering,3.25708902208902,2.0305789300528816,0.33983193126352806,1.0420916405821403,1.589504235729699,0.369565217391304,0.369565217391304,46,56.25,0,TRUE,near_expected
dept_117,Economics,1.0233669627075,0.9269116755431048,0.048844383875165764,0.1497808753181103,1.0987349108206448,0.961538461538462,2.19230769230769,26,59.281437125748504,0,FALSE,near_expected
dept_118,Biological Sciences,1.07498024850966,1.4397393642953982,-0.1619395808411167,-0.4965863061968693,0.7551523947558046,1.36842105263158,0.263157894736842,19,46.4285714285714,0,TRUE,near_expected
dept_119,Psychological Sciences,0.627380952380952,1.404119578868806,-0.3902118121752565,-1.1965811041132295,0.4658357966047763,0,2.6875,16,4.3859649122807,0,TRUE,near_expected
dept_120,Physical Sciences,1,1.38171252609057,-0.17467259714988204,-0.5356319891773506,0.7333874509480802,2.48571428571429,0.657142857142857,35,65.9340659340659,1,TRUE,near_expected
dept_121,Engineering,0,2.183609624079148,-1.1580156549626874,-3.551044862715004,0.02238529036631168,3.22222222222222,0,18,83.75,1,TRUE,anonymous_underperformer
dept_122,Medical Sciences,0,1.6522594280653697,-0.9754118910932652,-2.9910920202624305,0.029372726140119175,5.6,1.76,25,93.75,1,TRUE,anonymous_underperformer
dept_123,Biological Sciences,0,1.5707583942585992,-0.9442009504174068,-2.8953839440610936,0.03084975538434403,3.03333333333333,0.133333333333333,30,90.0900900900901,1,TRUE,anonymous_underperformer
dept_124,Agriculture,1.82234126984127,1.5038207217143325,0.1197489241106181,0.3672090268869119,1.2049918267118445,1.1304347826087,0,23,25.3012048192771,0,TRUE,near_expected
dept_125,Geography,1.26851851851852,0.9172335139356123,0.16824371460251575,0.5159178771573707,1.3631853110150733,0.357142857142857,1.35714285714286,14,17.8571428571429,0,FALSE,near_expected
dept_126,Chemical Sciences,3.05359668109668,2.2977771330890584,0.20635591095362948,0.6327885934377725,1.3219298532877188,1.92,0.6,25,63.5071090047393,0,TRUE,near_expected
dept_127,Mathematical Sciences,1.95367063492063,1.1269535870290404,0.32835796477789625,1.006906822856097,1.702421112440342,0.130434782608696,1.65217391304348,23,48.1132075471698,0,FALSE,near_expected
dept_128,Biological Sciences,1.92981150793651,1.4733676309560129,0.16935745381893463,0.5193331487091148,1.299628184100281,2.33333333333333,0.733333333333333,15,44.6808510638298,0,TRUE,near_expected
dept_129,Engineering,2.75192901234568,2.1078794138543264,0.18832947789293653,0.5775106943533148,1.2984641284199359,2.27272727272727,2.72727272727273,11,56.9230769230769,0,TRUE,near_expected
dept_130,Political Science,1.22555916305916,0.664978537600327,0.29019596026620575,0.8898833702875633,1.7840523819642227,0.125,1.375,8,4.9382716049382704,0,FALSE,near_expected
dept_131,Geography,3.54808802308802,0.98165291181963,0.8307756295412502,2.5475661911032925,3.4876924030018097,0.625,4.375,8,42.8571428571429,0,FALSE,anonymous_overperformer
dept_132,Computational Sciences,2.17402797819464,2.2771493021073437,-0.03197249241378475,-0.09804336793514573,0.9556877060619521,0.181818181818182,1.54545454545455,33,57.1428571428571,0,TRUE,near_expected
dept_133,Mathematical Sciences,0.73405695611578,1.0155289523097384,-0.1504179438162233,-0.4612553071797334,0.7358382467376284,0.0357142857142857,1.03571428571429,28,61.3065326633166,1,FALSE,near_expected
dept_134,Physical Sciences,1.65266439909297,1.289508274463198,0.14722750130798679,0.45147184317377614,1.271111520214614,1.75,0.9375,16,64.1791044776119,1,TRUE,near_expected
dept_135,Psychological Sciences,1.19642857142857,1.4681299002862542,-0.11662807384825613,-0.35763896689336305,0.8210289325001419,0.0869565217391304,0.521739130434783,23,46.0526315789474,1,TRUE,near_expected
dept_136,Engineering,2.75502645502646,2.1130704694042834,0.18748580213206845,0.574923570022492,1.296779968430235,2.28571428571429,0,14,85,1,TRUE,near_expected
dept_137,Medical Sciences,3.90983625179127,1.0249192599780939,0.885710763161777,2.7160242971657875,3.6838452888749695,0,0.225806451612903,31,16.6666666666667,1,TRUE,anonymous_overperformer
dept_138,Biological Sciences,1.34263668430335,0.9576899145871811,0.17951192006114047,0.5504717304963878,1.3820091519660285,0,0.192307692307692,26,2.7027027027027,1,TRUE,near_expected
dept_139,Psychological Sciences,1.27291666666667,1.3154581751516496,-0.018543701856553296,-0.05686409931613125,0.9688445173501892,0,2.33333333333333,24,22.3684210526316,1,TRUE,near_expected
dept_140,Health,0.313888888888889,0.8363935036917403,-0.3348122388213387,-1.0266987976763864,0.41052747721336874,0,0,22,14.1304347826087,1,TRUE,near_expected
dept_141,Psychological Sciences,2.60704365079365,1.7672739573150933,0.2650257988463012,0.8126992907625421,1.4621040708244468,0.961538461538462,2.73076923076923,26,47.8070175438597,0,TRUE,near_expected
dept_142,Anthropology,1.31728738832811,0.7040155672981543,0.30740970832384473,0.9426691779285825,1.8133410603543343,0.25,0.833333333333333,24,1.44927536231884,0,FALSE,near_expected
dept_143,Mathematical Sciences,1.56141895141895,1.3395336560432844,0.09060976561517509,0.2778540525947766,1.159683282524791,1.94117647058824,3.70588235294118,17,67.8391959798995,0,FALSE,near_expected
dept_144,Geography,1.22222222222222,1.1334237979705781,0.04077959012062493,0.125050255910516,1.0750351855387057,1,2,24,57.1428571428571,0,FALSE,near_expected
dept_145,Engineering,2.22266992266992,2.325901986788228,-0.031530727024615235,-0.09668869823874492,0.9565503692103652,9.625,2.125,8,43.558282208589,0,TRUE,near_expected
dept_146,Physical Sciences,1.92943722943723,1.5327723004957536,0.14549585894879447,0.446161777047021,1.2506140199807854,4.4,0.45,20,40.7960199004975,0,TRUE,near_expected
dept_147,Biological Sciences,0.729563492063492,1.3031452538150643,-0.2864066304688363,-0.8782634236552238,0.5761122021938051,0.107142857142857,0.25,28,44.1717791411043,0,TRUE,near_expected
dept_148,Biological Sciences,0.708201058201058,1.2999229131322498,-0.29743480233113917,-0.9120812160736091,0.5616624851872399,0.3,0.45,40,34.2465753424658,0,TRUE,near_expected
dept_149,Sociology,1.17792207792208,0.823211706390051,0.17777162725361706,0.5451351378455958,1.406213486301551,0.666666666666667,1.3030303030303,33,49.0066225165563,1,FALSE,near_expected
dept_150,Political Science,0.741878306878307,0.6999889887635158,0.024342243868033075,0.07464527760405713,1.0558532441707615,0.541666666666667,0.75,24,32.0987654320988,1,FALSE,near_expected
dept_151,Biological Sciences,0.701851851851852,1.1508186633448667,-0.2341315605150911,-0.7179623795270289,0.6261160613190148,1.64285714285714,0.928571428571429,14,23.2876712328767,1,TRUE,near_expected
dept_152,Health,1.32380952380952,0.9872851129399074,0.15643843271015545,0.4797170836386343,1.3244280735079905,0.0625,0.0625,32,52.1739130434783,1,TRUE,near_expected
dept_153,Chemical Sciences,0,1.8162189304828318,-1.0353951804736639,-3.1750302517450395,0.026792140612925786,0.791666666666667,1.20833333333333,24,45.4976303317536,1,TRUE,anonymous_underperformer
dept_154,Psychological Sciences,2.5,1.3999650562942056,0.3773087911248785,1.1570141030816878,1.7586630718654996,0.363636363636364,0.431818181818182,44,13.1578947368421,1,TRUE,near_expected
dept_155,Engineering,1.14271708683473,1.68212004662871,-0.2245328535391401,-0.68852802866175,0.6885880047148926,0.727272727272727,1.18181818181818,11,41.7177914110429,1,TRUE,near_expected
dept_156,Economics,1.13816137566138,1.1023293186357788,0.016900360111104074,0.051824806247979964,1.0310953270442014,8.55555555555556,5.22222222222222,9,99.4011976047904,1,FALSE,near_expected
dept_157,Political Science,1.14575066137566,1.066114098339467,0.03781985398050847,0.11597425096160954,1.07135163255681,4.63636363636364,1.90909090909091,11,96.2962962962963,1,FALSE,near_expected
dept_158,Biological Sciences,4.03703703703704,1.255201310659599,0.8035787777419029,2.464167283281787,3.1313461024427007,5.5,0,2,22.2222222222222,1,TRUE,anonymous_overperformer
dept_159,Economics,1.20226308691406,1.1274766489677588,0.03454890191301585,0.10594390509738984,1.0635141580190683,3.16666666666667,0.25,24,71.4285714285714,0,FALSE,near_expected
dept_160,Anthropology,0.844312169312169,1.0171075650410444,-0.08955818675081428,-0.2746293952181483,0.8380712484947765,2.16666666666667,1.91666666666667,12,65.9420289855072,0,FALSE,near_expected
dept_161,Sociology,1.06241998741999,1.008363316041247,0.026559924749667507,0.08144577660259872,1.0510757228254464,0.678571428571429,1.21428571428571,28,59.6026490066225,0,FALSE,near_expected
dept_162,Psychological Sciences,2.45333259086205,2.164553599512732,0.08732773032118368,0.26778972011357793,1.1304005427607884,4.92307692307692,2.30769230769231,13,78.9473684210526,0,TRUE,near_expected
dept_163,Political Science,0.972883597883598,1.0523106833763665,-0.03947009322682393,-0.12103469515575095,0.9279449190771841,2.64285714285714,2.85714285714286,14,68.5185185185185,0,FALSE,near_expected
dept_164,Engineering,3.74517558191251,2.718287163960361,0.24386531248705556,0.7478108446897028,1.370947216503025,24.1428571428571,1.57142857142857,7,66.4705882352941,0,TRUE,near_expected
dept_165,Medical Sciences,2.2867673992674,1.3659241841019747,0.32873580721125384,1.008065473368411,1.6503478261793048,1.23809523809524,0,21,25,0,TRUE,near_expected
dept_166,Chemical Sciences,2.69631242740999,2.3842238254166923,0.08821109961323192,0.2704985643100834,1.1282086711725756,2.18918918918919,3.05405405405405,37,80.0947867298578,0,TRUE,near_expected
dept_167,Computational Sciences,4.20470110087046,2.6726917283839726,0.3486374408262658,1.0690936585275326,1.562681906480759,2.72413793103448,1.58620689655172,29,70.9183673469388,0,TRUE,near_expected
dept_168,Chemical Sciences,1.55585731262202,1.7666003998276123,-0.07923156350378813,-0.24296289548354225,0.8839903991953372,0.153846153846154,1.92307692307692,13,20.3791469194313,0,TRUE,near_expected
dept_169,Computational Sciences,1.62649936868687,2.148972594749818,-0.18142431818982707,-0.5563360826070323,0.7624012107698002,3,6.75,4,14.2857142857143,0,TRUE,near_expected
dept_170,Biological Sciences,1.84882154882155,1.2306440889927237,0.24461504421411706,0.7501098904637273,1.4827082443452708,0.535714285714286,0.5,28,13.8297872340426,0,TRUE,near_expected
dept_171,Economics,0.468137254901961,0.6357845495167145,-0.10812811234748276,-0.3315739094036445,0.7555394114187937,0,2.13333333333333,15,3.59281437125748,0,FALSE,near_expected
dept_172,Health,1.09940794499618,1.0802880596680824,0.009148999675794078,0.028055327368398855,1.0169159402902233,0.0294117647058824,0.794117647058823,34,40,0,TRUE,near_expected
dept_173,Sociology,1.26886446886447,0.8129679268479246,0.22431423138991013,0.6878576257560782,1.5282890914402256,0.227272727272727,0.863636363636364,22,17.2185430463576,0,FALSE,near_expected
dept_174,Physical Sciences,0.827857142857143,1.1117719718117063,-0.14438307156643915,-0.44274942428609676,0.755619143994482,0.222222222222222,0.833333333333333,18,9.45273631840796,0,TRUE,near_expected
dept_175,Economics,0.76047619047619,0.6656291706388819,0.05538140290788307,0.16982658692323446,1.132536547878048,0,0.25,16,2.9940119760479,0,FALSE,near_expected
dept_176,Engineering,2.31950204813108,2.023176217461958,0.09350677983160516,0.2867377213140892,1.1429332577584228,5.5,4.66666666666667,6,21.7647058823529,0,TRUE,near_expected
dept_177,Physical Sciences,1.68337585034014,1.4242233222425411,0.10156445388268565,0.3114465082133849,1.175789192985622,3.75,0.666666666666667,12,28.8557213930348,0,TRUE,near_expected
dept_178,Engineering,1.5952380952381,1.9499010704337056,-0.12809337039742408,-0.3927971983351813,0.8226597403047081,1.53846153846154,11.7692307692308,13,50.920245398773,0,TRUE,near_expected
dept_179,Chemical Sciences,2.69399092970522,1.97576484028556,0.2162063312338096,0.6629948209456764,1.3545456388306234,2.18181818181818,1.36363636363636,11,15.1658767772512,0,TRUE,near_expected
dept_180,Chemical Sciences,0.666666666666667,1.7905133485746592,-0.5153999510470088,-1.5804694354222841,0.3893841178721535,0.166666666666667,1.08333333333333,12,21.8009478672986,0,TRUE,anonymous_underperformer
dept_181,Mathematical Sciences,0.752142857142857,0.9637906700769849,-0.11403709213285695,-0.34969374415787835,0.7912312480464474,0.125,0.8125,16,3.51758793969849,0,FALSE,near_expected
dept_182,Engineering,0.365740740740741,1.9596689638777174,-0.7733804768983451,-2.3715644582563415,0.20687025983550872,1.07142857142857,0.642857142857143,14,38.75,0,TRUE,anonymous_underperformer
dept_183,Engineering,0.706031746031746,1.6789739502000889,-0.4512638094565974,-1.3837965190131094,0.43727191259547477,0.5,6.66666666666667,6,23.0769230769231,0,TRUE,near_expected
dept_184,Physical Sciences,1.24511494252874,1.4110200821286214,-0.07129320931339844,-0.21862000189191486,0.8864456815965409,2.125,2,8,54.9450549450549,0,TRUE,near_expected
dept_185,Chemical Sciences,3.61119047619048,1.9121432285861064,0.4595967466905744,1.4093493980516856,1.8659139775584495,0.705882352941177,0.588235294117647,17,22.1311475409836,0,TRUE,near_expected
dept_186,Anthropology,1.1133658008658,1.0425898766411983,0.03406329281331122,0.10445478904666654,1.0647781255691098,7.4,7,5,93.4782608695652,1,FALSE,near_expected
dept_187,Sociology,1.13350340136054,1.073048283968403,0.028745292893134433,0.08814718887258163,1.0538312717762346,3,1.42857142857143,14,90.728476821192,1,FALSE,near_expected
dept_188,Biological Sciences,1.99109149862228,1.3721020236935066,0.2318618786089356,0.7110024198422766,1.43526376069779,3,6.625,16,72.8723404255319,1,TRUE,near_expected
dept_189,Political Science,1.12871085371085,1.1188088946970511,0.0046624748268476734,0.014297438217230443,1.0084718374909059,22.6666666666667,39.3333333333333,3,88.2716049382716,1,FALSE,near_expected
dept_190,Health,1.60342025699169,1.2690170992300343,0.13747932220588222,0.4215791373428955,1.2535245054494448,1.72413793103448,1.10344827586207,29,48.3333333333333,0,TRUE,near_expected
dept_191,Engineering,3.2691144898462,2.1188457239243363,0.3139434532187857,0.9627048494188941,1.5303598837083503,4.14285714285714,5.85714285714286,7,50,0,TRUE,near_expected
dept_192,Anthropology,1.12059082892416,0.7265907232239113,0.20554595879786575,0.6303048822466121,1.5073458823517882,0.181818181818182,0.863636363636364,22,12.3188405797101,0,FALSE,near_expected
dept_193,Computational Sciences,2.61373317246479,2.6714614713165266,-0.01584844605708824,-0.04859912101521044,0.9787877581732545,4.90909090909091,18.5454545454545,22,75,0,TRUE,near_expected
dept_194,Mathematical Sciences,0.821957671957672,1.0580340252408642,-0.12183960350294809,-0.37362007693092736,0.7869412419606212,0.12,0.36,50,15.0753768844221,0,FALSE,near_expected
dept_195,Biological Sciences,2.34027777777778,1.1385837144654114,0.44591017626303353,1.3673796497182988,2.0110302275619296,0,0.789473684210526,19,15.3374233128834,0,TRUE,near_expected
dept_196,Computational Sciences,2.25214285714286,2.082730889556436,0.05349826313665451,0.1640519553094581,1.0794342916942785,0.266666666666667,2.06666666666667,15,30.1020408163265,0,TRUE,near_expected
dept_197,Agriculture,1.61452380952381,1.464663997544719,0.059026492435046096,0.1810042220304089,1.0989393107791658,0.282608695652174,0.0434782608695652,46,32.5301204819277,0,TRUE,near_expected
